pass,members,image_id,present,seeded,stratum,driver,exhaustive
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2383506,1,0,boundary,sink,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2383707,0,0,boundary,kite,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2384185,0,0,random,backpack,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2384924,0,0,boundary,truck,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2385477,0,0,random,kite,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2385504,0,0,boundary,kite,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2386347,1,1,random,bowl,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2386624,0,0,random,dog,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2386652,0,0,random,bird,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2387068,0,0,boundary,kite,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2387690,0,0,random,bus,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2388314,1,1,boundary,bench,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2388486,0,0,random,bowl,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2389518,0,0,random,boat,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2391377,0,0,boundary,kite,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2391765,0,0,boundary,chair,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2392094,0,0,random,truck,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2392128,0,0,boundary,stop sign,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2392264,0,0,boundary,stop sign,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2392277,0,0,random,bowl,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2392337,0,0,boundary,sink,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2392420,1,1,boundary,vase,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2392480,0,0,random,bowl,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2392734,0,0,random,kite,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2392807,0,0,random,bus,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2393325,0,0,random,cup,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2393671,0,0,boundary,dog,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2393732,0,0,boundary,stop sign,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2393864,0,0,boundary,fire hydrant,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2393952,0,0,boundary,sink,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2394130,0,0,boundary,kite,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2394898,0,0,boundary,dog,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2395379,0,0,random,sink,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2395745,0,0,boundary,kite,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2396098,0,0,random,bench,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2398287,0,0,boundary,bowl,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2398807,0,0,boundary,stop sign,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2398852,0,0,random,knife,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2399091,0,0,boundary,sink,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2399434,1,0,random,bowl,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2399496,0,0,random,kite,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2399554,0,0,boundary,sink,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2400101,0,0,boundary,kite,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2400821,0,0,boundary,sink,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2402404,0,0,random,umbrella,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2402410,0,0,boundary,stop sign,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2403285,0,0,random,kite,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2404693,0,0,boundary,kite,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2406950,0,0,random,bowl,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2407502,0,0,boundary,spoon,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2407548,0,0,boundary,bus,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2407927,0,0,boundary,bowl,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2408671,0,0,random,bowl,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2409231,0,0,random,bowl,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2410026,0,0,random,kite,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2410237,0,0,random,fork,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2410471,0,0,random,bird,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2410628,0,0,boundary,dog,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2411277,0,0,random,bowl,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2411445,1,0,random,bicycle,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2411912,0,0,boundary,stop sign,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2413072,0,0,boundary,stop sign,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2413407,1,0,random,spoon,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2413495,0,0,boundary,stop sign,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2415129,0,0,random,kite,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2415598,0,0,boundary,sink,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2416176,0,0,random,bus,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2416246,0,0,boundary,stop sign,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2416293,0,0,random,kite,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2416508,0,0,random,bird,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2416700,0,0,boundary,cell phone,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2417271,0,0,boundary,cell phone,yes
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2417678,0,0,boundary,kite,no
Table Objects,bowl|cup|bottle|vase|fork|spoon|sink|knife,2417852,0,0,boundary,boat,no
Umbrella,umbrella,655,0,0,random,boat,no
Umbrella,umbrella,1490,0,0,random,bench,no
Umbrella,umbrella,1556,0,0,random,car,no
Umbrella,umbrella,1986,0,0,boundary,cell phone,no
Umbrella,umbrella,2360,0,0,boundary,stop sign,no
Umbrella,umbrella,3561,0,0,boundary,chair,no
Umbrella,umbrella,3801,0,0,random,bench,no
Umbrella,umbrella,4185,0,0,boundary,stop sign,no
Umbrella,umbrella,4214,0,0,random,fork,no
Umbrella,umbrella,61589,0,0,random,kite,no
Umbrella,umbrella,497980,0,0,random,bench,no
Umbrella,umbrella,498270,0,0,boundary,boat,no
Umbrella,umbrella,1159420,0,0,boundary,truck,yes
Umbrella,umbrella,1159799,0,0,random,bowl,no
Umbrella,umbrella,1592013,0,0,boundary,bench,yes
Umbrella,umbrella,1592557,0,0,random,fork,no
Umbrella,umbrella,1593184,0,0,random,dog,yes
Umbrella,umbrella,2315792,0,0,boundary,bench,yes
Umbrella,umbrella,2315796,0,0,random,car,no
Umbrella,umbrella,2316043,0,0,random,car,yes
Umbrella,umbrella,2316125,0,0,boundary,kite,no
Umbrella,umbrella,2316533,0,0,random,kite,yes
Umbrella,umbrella,2318153,0,0,random,fork,yes
Umbrella,umbrella,2320159,0,0,random,spoon,yes
Umbrella,umbrella,2320550,0,0,random,bench,yes
Umbrella,umbrella,2321487,0,0,random,bird,yes
Umbrella,umbrella,2322248,0,0,boundary,kite,yes
Umbrella,umbrella,2322535,0,0,boundary,kite,yes
Umbrella,umbrella,2322849,0,0,boundary,backpack,no
Umbrella,umbrella,2323085,0,0,random,kite,yes
Umbrella,umbrella,2323658,0,0,boundary,dog,no
Umbrella,umbrella,2323842,0,0,boundary,kite,no
Umbrella,umbrella,2325332,0,0,boundary,truck,yes
Umbrella,umbrella,2325379,0,0,boundary,kite,no
Umbrella,umbrella,2325700,0,0,boundary,kite,yes
Umbrella,umbrella,2326762,0,0,boundary,sink,no
Umbrella,umbrella,2327098,0,0,boundary,sink,no
Umbrella,umbrella,2327398,0,0,boundary,kite,yes
Umbrella,umbrella,2327535,0,0,random,cup,no
Umbrella,umbrella,2328476,0,0,random,bench,no
Umbrella,umbrella,2329296,0,0,boundary,stop sign,yes
Umbrella,umbrella,2329538,0,0,random,bench,no
Umbrella,umbrella,2330568,0,0,boundary,bus,yes
Umbrella,umbrella,2331220,0,0,boundary,kite,no
Umbrella,umbrella,2332648,0,0,random,sink,no
Umbrella,umbrella,2333001,0,0,boundary,kite,yes
Umbrella,umbrella,2334397,0,0,random,bowl,no
Umbrella,umbrella,2334729,0,0,random,bus,no
Umbrella,umbrella,2334823,0,0,random,kite,yes
Umbrella,umbrella,2334934,0,0,boundary,kite,yes
Umbrella,umbrella,2335019,0,0,random,bench,no
Umbrella,umbrella,2336335,0,0,random,car,no
Umbrella,umbrella,2336569,0,0,boundary,stop sign,yes
Umbrella,umbrella,2336745,0,0,boundary,bus,no
Umbrella,umbrella,2338255,0,0,boundary,bench,yes
Umbrella,umbrella,2338452,0,0,random,bird,yes
Umbrella,umbrella,2339643,0,0,boundary,kite,yes
Umbrella,umbrella,2340056,0,0,random,knife,yes
Umbrella,umbrella,2340667,0,0,random,bicycle,no
Umbrella,umbrella,2341076,0,0,random,bowl,yes
Umbrella,umbrella,2341258,0,0,random,bench,no
Umbrella,umbrella,2342757,0,0,random,car,no
Umbrella,umbrella,2343133,0,0,random,bench,no
Umbrella,umbrella,2343839,0,0,boundary,stop sign,yes
Umbrella,umbrella,2346019,0,0,boundary,stop sign,yes
Umbrella,umbrella,2346929,0,0,boundary,bus,no
Umbrella,umbrella,2348108,0,0,boundary,stop sign,no
Umbrella,umbrella,2350334,0,0,boundary,knife,yes
Umbrella,umbrella,2350610,0,0,boundary,kite,yes
Umbrella,umbrella,2352095,0,0,random,bus,yes
Umbrella,umbrella,2352709,0,0,boundary,kite,no
Umbrella,umbrella,2352911,0,0,random,bowl,no
Umbrella,umbrella,2353402,0,0,random,bus,no
Umbrella,umbrella,2353986,0,0,boundary,kite,no
Umbrella,umbrella,2354790,0,0,boundary,bus,yes
Umbrella,umbrella,2355650,0,0,boundary,stop sign,no
Umbrella,umbrella,2355890,0,0,boundary,stop sign,yes
Umbrella,umbrella,2357470,0,0,random,dog,yes
Umbrella,umbrella,2357898,0,0,random,bench,no
Umbrella,umbrella,2358000,0,0,boundary,cell phone,yes
Umbrella,umbrella,2358239,0,0,random,bird,yes
Umbrella,umbrella,2358316,0,0,boundary,sink,yes
Umbrella,umbrella,2358419,0,0,random,bus,no
Umbrella,umbrella,2359994,0,0,random,bus,no
Umbrella,umbrella,2360117,0,0,boundary,kite,yes
Umbrella,umbrella,2360975,0,0,boundary,kite,yes
Umbrella,umbrella,2361029,0,0,boundary,cell phone,no
Umbrella,umbrella,2361524,0,0,random,boat,yes
Umbrella,umbrella,2362065,0,0,boundary,sink,yes
Umbrella,umbrella,2362762,0,0,boundary,vase,yes
Umbrella,umbrella,2363160,0,0,random,bird,yes
Umbrella,umbrella,2363995,0,0,boundary,sink,no
Umbrella,umbrella,2364216,0,0,random,bus,yes
Umbrella,umbrella,2364952,0,0,random,bird,yes
Umbrella,umbrella,2365421,0,0,boundary,cell phone,yes
Umbrella,umbrella,2366442,0,0,random,bowl,yes
Umbrella,umbrella,2367117,0,0,boundary,kite,no
Umbrella,umbrella,2367901,0,0,boundary,stop sign,no
Umbrella,umbrella,2368073,0,0,boundary,stop sign,no
Umbrella,umbrella,2368814,0,0,random,bird,no
Umbrella,umbrella,2368984,0,0,random,bus,no
Umbrella,umbrella,2369018,0,0,boundary,kite,no
Umbrella,umbrella,2370144,0,0,random,bowl,no
Umbrella,umbrella,2370271,0,0,random,bird,yes
Umbrella,umbrella,2370802,0,0,random,stop sign,yes
Umbrella,umbrella,2372204,0,0,random,bowl,no
Umbrella,umbrella,2372245,0,0,random,stop sign,no
Umbrella,umbrella,2372457,0,0,boundary,spoon,no
Umbrella,umbrella,2373243,0,0,random,bird,no
Umbrella,umbrella,2374137,0,0,random,dog,no
Umbrella,umbrella,2374487,0,0,boundary,stop sign,yes
Umbrella,umbrella,2375949,0,0,random,cup,no
Umbrella,umbrella,2376171,0,0,random,bicycle,no
Umbrella,umbrella,2376806,0,0,boundary,stop sign,yes
Umbrella,umbrella,2379036,0,0,random,kite,no
Umbrella,umbrella,2379050,0,0,boundary,dog,yes
Umbrella,umbrella,2379075,0,0,boundary,dog,no
Umbrella,umbrella,2379254,0,0,random,dog,yes
Umbrella,umbrella,2379377,0,0,random,bird,no
Umbrella,umbrella,2379431,0,0,random,bus,yes
Umbrella,umbrella,2380089,0,0,boundary,kite,yes
Umbrella,umbrella,2380376,0,0,random,car,no
Umbrella,umbrella,2380685,0,0,boundary,sink,no
Umbrella,umbrella,2381000,0,0,random,cup,yes
Umbrella,umbrella,2382264,0,0,random,dog,no
Umbrella,umbrella,2382828,0,0,random,dog,yes
Umbrella,umbrella,2383506,0,0,boundary,sink,yes
Umbrella,umbrella,2383707,0,0,boundary,kite,no
Umbrella,umbrella,2384185,0,0,random,backpack,no
Umbrella,umbrella,2384924,0,0,boundary,truck,yes
Umbrella,umbrella,2385477,0,0,random,kite,no
Umbrella,umbrella,2385504,0,0,boundary,kite,yes
Umbrella,umbrella,2386347,0,0,random,bowl,yes
Umbrella,umbrella,2386624,0,0,random,dog,yes
Umbrella,umbrella,2386652,0,0,random,bird,yes
Umbrella,umbrella,2387068,0,0,boundary,kite,no
Umbrella,umbrella,2387690,0,0,random,bus,yes
Umbrella,umbrella,2388314,0,0,boundary,bench,yes
Umbrella,umbrella,2388486,0,0,random,bowl,yes
Umbrella,umbrella,2389518,0,0,random,boat,no
Umbrella,umbrella,2391377,0,0,boundary,kite,no
Umbrella,umbrella,2391765,0,0,boundary,chair,yes
Umbrella,umbrella,2392094,0,0,random,truck,yes
Umbrella,umbrella,2392128,0,0,boundary,stop sign,yes
Umbrella,umbrella,2392264,0,0,boundary,stop sign,no
Umbrella,umbrella,2392277,0,0,random,bowl,no
Umbrella,umbrella,2392337,0,0,boundary,sink,yes
Umbrella,umbrella,2392420,0,0,boundary,vase,yes
Umbrella,umbrella,2392480,0,0,random,bowl,no
Umbrella,umbrella,2392734,0,0,random,kite,yes
Umbrella,umbrella,2392807,0,0,random,bus,yes
Umbrella,umbrella,2393325,0,0,random,cup,yes
Umbrella,umbrella,2393671,0,0,boundary,dog,yes
Umbrella,umbrella,2393732,0,0,boundary,stop sign,no
Umbrella,umbrella,2393864,0,0,boundary,fire hydrant,yes
Umbrella,umbrella,2393952,0,0,boundary,sink,no
Umbrella,umbrella,2394130,0,0,boundary,kite,yes
Umbrella,umbrella,2394898,0,0,boundary,dog,no
Umbrella,umbrella,2395379,0,0,random,sink,no
Umbrella,umbrella,2395745,0,0,boundary,kite,no
Umbrella,umbrella,2396098,0,0,random,bench,yes
Umbrella,umbrella,2398287,1,0,boundary,bowl,yes
Umbrella,umbrella,2398807,0,0,boundary,stop sign,no
Umbrella,umbrella,2398852,0,0,random,knife,no
Umbrella,umbrella,2399091,0,0,boundary,sink,no
Umbrella,umbrella,2399434,0,0,random,bowl,no
Umbrella,umbrella,2399496,0,0,random,kite,no
Umbrella,umbrella,2399554,0,0,boundary,sink,no
Umbrella,umbrella,2400101,0,0,boundary,kite,no
Umbrella,umbrella,2400821,0,0,boundary,sink,yes
Umbrella,umbrella,2402404,0,0,random,umbrella,no
Umbrella,umbrella,2402410,0,0,boundary,stop sign,no
Umbrella,umbrella,2403285,0,0,random,kite,yes
Umbrella,umbrella,2404693,0,0,boundary,kite,no
Umbrella,umbrella,2406950,0,0,random,bowl,no
Umbrella,umbrella,2407502,0,0,boundary,spoon,yes
Umbrella,umbrella,2407548,0,0,boundary,bus,no
Umbrella,umbrella,2407927,0,0,boundary,bowl,no
Umbrella,umbrella,2408671,0,0,random,bowl,yes
Umbrella,umbrella,2409231,0,0,random,bowl,no
Umbrella,umbrella,2410026,0,0,random,kite,no
Umbrella,umbrella,2410237,0,0,random,fork,yes
Umbrella,umbrella,2410471,0,0,random,bird,no
Umbrella,umbrella,2410628,0,0,boundary,dog,no
Umbrella,umbrella,2411277,0,0,random,bowl,no
Umbrella,umbrella,2411445,0,0,random,bicycle,no
Umbrella,umbrella,2411912,0,0,boundary,stop sign,yes
Umbrella,umbrella,2413072,0,0,boundary,stop sign,no
Umbrella,umbrella,2413407,0,0,random,spoon,no
Umbrella,umbrella,2413495,0,0,boundary,stop sign,yes
Umbrella,umbrella,2415129,0,0,random,kite,yes
Umbrella,umbrella,2415598,0,0,boundary,sink,no
Umbrella,umbrella,2416176,0,0,random,bus,no
Umbrella,umbrella,2416246,0,0,boundary,stop sign,yes
Umbrella,umbrella,2416293,0,0,random,kite,yes
Umbrella,umbrella,2416508,0,0,random,bird,no
Umbrella,umbrella,2416700,0,0,boundary,cell phone,yes
Umbrella,umbrella,2417271,0,0,boundary,cell phone,yes
Umbrella,umbrella,2417678,0,0,boundary,kite,no
Umbrella,umbrella,2417852,0,0,boundary,boat,no
Vehicles,car|truck|bus|bicycle,655,0,0,random,boat,no
Vehicles,car|truck|bus|bicycle,1490,0,0,random,bench,no
Vehicles,car|truck|bus|bicycle,1556,0,0,random,car,no
Vehicles,car|truck|bus|bicycle,1986,0,0,boundary,cell phone,no
Vehicles,car|truck|bus|bicycle,2360,0,0,boundary,stop sign,no
Vehicles,car|truck|bus|bicycle,3561,0,0,boundary,chair,no
Vehicles,car|truck|bus|bicycle,3801,0,0,random,bench,no
Vehicles,car|truck|bus|bicycle,4185,1,0,boundary,stop sign,no
Vehicles,car|truck|bus|bicycle,4214,0,0,random,fork,no
Vehicles,car|truck|bus|bicycle,61589,0,0,random,kite,no
Vehicles,car|truck|bus|bicycle,497980,0,0,random,bench,no
Vehicles,car|truck|bus|bicycle,498270,0,0,boundary,boat,no
Vehicles,car|truck|bus|bicycle,1159420,1,0,boundary,truck,yes
Vehicles,car|truck|bus|bicycle,1159799,0,0,random,bowl,no
Vehicles,car|truck|bus|bicycle,1592013,0,0,boundary,bench,yes
Vehicles,car|truck|bus|bicycle,1592557,0,0,random,fork,no
Vehicles,car|truck|bus|bicycle,1593184,0,0,random,dog,yes
Vehicles,car|truck|bus|bicycle,2315792,0,0,boundary,bench,yes
Vehicles,car|truck|bus|bicycle,2315796,0,0,random,car,no
Vehicles,car|truck|bus|bicycle,2316043,0,0,random,car,yes
Vehicles,car|truck|bus|bicycle,2316125,0,0,boundary,kite,no
Vehicles,car|truck|bus|bicycle,2316533,0,0,random,kite,yes
Vehicles,car|truck|bus|bicycle,2318153,0,0,random,fork,yes
Vehicles,car|truck|bus|bicycle,2320159,0,0,random,spoon,yes
Vehicles,car|truck|bus|bicycle,2320550,0,0,random,bench,yes
Vehicles,car|truck|bus|bicycle,2321487,0,0,random,bird,yes
Vehicles,car|truck|bus|bicycle,2322248,0,0,boundary,kite,yes
Vehicles,car|truck|bus|bicycle,2322535,0,0,boundary,kite,yes
Vehicles,car|truck|bus|bicycle,2322849,0,0,boundary,backpack,no
Vehicles,car|truck|bus|bicycle,2323085,0,0,random,kite,yes
Vehicles,car|truck|bus|bicycle,2323658,0,0,boundary,dog,no
Vehicles,car|truck|bus|bicycle,2323842,0,0,boundary,kite,no
Vehicles,car|truck|bus|bicycle,2325332,1,0,boundary,truck,yes
Vehicles,car|truck|bus|bicycle,2325379,0,0,boundary,kite,no
Vehicles,car|truck|bus|bicycle,2325700,0,0,boundary,kite,yes
Vehicles,car|truck|bus|bicycle,2326762,0,0,boundary,sink,no
Vehicles,car|truck|bus|bicycle,2327098,0,0,boundary,sink,no
Vehicles,car|truck|bus|bicycle,2327398,0,0,boundary,kite,yes
Vehicles,car|truck|bus|bicycle,2327535,0,0,random,cup,no
Vehicles,car|truck|bus|bicycle,2328476,0,0,random,bench,no
Vehicles,car|truck|bus|bicycle,2329296,0,0,boundary,stop sign,yes
Vehicles,car|truck|bus|bicycle,2329538,0,0,random,bench,no
Vehicles,car|truck|bus|bicycle,2330568,0,0,boundary,bus,yes
Vehicles,car|truck|bus|bicycle,2331220,0,0,boundary,kite,no
Vehicles,car|truck|bus|bicycle,2332648,0,0,random,sink,no
Vehicles,car|truck|bus|bicycle,2333001,0,0,boundary,kite,yes
Vehicles,car|truck|bus|bicycle,2334397,0,0,random,bowl,no
Vehicles,car|truck|bus|bicycle,2334729,0,0,random,bus,no
Vehicles,car|truck|bus|bicycle,2334823,0,0,random,kite,yes
Vehicles,car|truck|bus|bicycle,2334934,0,0,boundary,kite,yes
Vehicles,car|truck|bus|bicycle,2335019,0,0,random,bench,no
Vehicles,car|truck|bus|bicycle,2336335,0,0,random,car,no
Vehicles,car|truck|bus|bicycle,2336569,0,0,boundary,stop sign,yes
Vehicles,car|truck|bus|bicycle,2336745,0,0,boundary,bus,no
Vehicles,car|truck|bus|bicycle,2338255,0,0,boundary,bench,yes
Vehicles,car|truck|bus|bicycle,2338452,0,0,random,bird,yes
Vehicles,car|truck|bus|bicycle,2339643,0,0,boundary,kite,yes
Vehicles,car|truck|bus|bicycle,2340056,0,0,random,knife,yes
Vehicles,car|truck|bus|bicycle,2340667,0,0,random,bicycle,no
Vehicles,car|truck|bus|bicycle,2341076,0,0,random,bowl,yes
Vehicles,car|truck|bus|bicycle,2341258,0,0,random,bench,no
Vehicles,car|truck|bus|bicycle,2342757,0,0,random,car,no
Vehicles,car|truck|bus|bicycle,2343133,0,0,random,bench,no
Vehicles,car|truck|bus|bicycle,2343839,0,0,boundary,stop sign,yes
Vehicles,car|truck|bus|bicycle,2346019,0,0,boundary,stop sign,yes
Vehicles,car|truck|bus|bicycle,2346929,0,0,boundary,bus,no
Vehicles,car|truck|bus|bicycle,2348108,0,0,boundary,stop sign,no
Vehicles,car|truck|bus|bicycle,2350334,0,0,boundary,knife,yes
Vehicles,car|truck|bus|bicycle,2350610,0,0,boundary,kite,yes
Vehicles,car|truck|bus|bicycle,2352095,0,0,random,bus,yes
Vehicles,car|truck|bus|bicycle,2352709,0,0,boundary,kite,no
Vehicles,car|truck|bus|bicycle,2352911,0,0,random,bowl,no
Vehicles,car|truck|bus|bicycle,2353402,0,0,random,bus,no
Vehicles,car|truck|bus|bicycle,2353986,0,0,boundary,kite,no
Vehicles,car|truck|bus|bicycle,2354790,0,0,boundary,bus,yes
Vehicles,car|truck|bus|bicycle,2355650,0,0,boundary,stop sign,no
Vehicles,car|truck|bus|bicycle,2355890,0,0,boundary,stop sign,yes
Vehicles,car|truck|bus|bicycle,2357470,0,0,random,dog,yes
Vehicles,car|truck|bus|bicycle,2357898,0,0,random,bench,no
Vehicles,car|truck|bus|bicycle,2358000,0,0,boundary,cell phone,yes
Vehicles,car|truck|bus|bicycle,2358239,0,0,random,bird,yes
Vehicles,car|truck|bus|bicycle,2358316,0,0,boundary,sink,yes
Vehicles,car|truck|bus|bicycle,2358419,0,0,random,bus,no
Vehicles,car|truck|bus|bicycle,2359994,0,0,random,bus,no
Vehicles,car|truck|bus|bicycle,2360117,0,0,boundary,kite,yes
Vehicles,car|truck|bus|bicycle,2360975,0,0,boundary,kite,yes
Vehicles,car|truck|bus|bicycle,2361029,0,0,boundary,cell phone,no
Vehicles,car|truck|bus|bicycle,2361524,0,0,random,boat,yes
Vehicles,car|truck|bus|bicycle,2362065,0,0,boundary,sink,yes
Vehicles,car|truck|bus|bicycle,2362762,0,0,boundary,vase,yes
Vehicles,car|truck|bus|bicycle,2363160,0,0,random,bird,yes
Vehicles,car|truck|bus|bicycle,2363995,0,0,boundary,sink,no
Vehicles,car|truck|bus|bicycle,2364216,0,0,random,bus,yes
Vehicles,car|truck|bus|bicycle,2364952,0,0,random,bird,yes
Vehicles,car|truck|bus|bicycle,2365421,0,0,boundary,cell phone,yes
Vehicles,car|truck|bus|bicycle,2366442,0,0,random,bowl,yes
Vehicles,car|truck|bus|bicycle,2367117,0,0,boundary,kite,no
Vehicles,car|truck|bus|bicycle,2367901,0,0,boundary,stop sign,no
Vehicles,car|truck|bus|bicycle,2368073,0,0,boundary,stop sign,no
Vehicles,car|truck|bus|bicycle,2368814,0,0,random,bird,no
Vehicles,car|truck|bus|bicycle,2368984,0,0,random,bus,no
Vehicles,car|truck|bus|bicycle,2369018,0,0,boundary,kite,no
Vehicles,car|truck|bus|bicycle,2370144,0,0,random,bowl,no
Vehicles,car|truck|bus|bicycle,2370271,0,0,random,bird,yes
Vehicles,car|truck|bus|bicycle,2370802,0,0,random,stop sign,yes
Vehicles,car|truck|bus|bicycle,2372204,0,0,random,bowl,no
Vehicles,car|truck|bus|bicycle,2372245,0,0,random,stop sign,no
Vehicles,car|truck|bus|bicycle,2372457,0,0,boundary,spoon,no
Vehicles,car|truck|bus|bicycle,2373243,0,0,random,bird,no
Vehicles,car|truck|bus|bicycle,2374137,0,0,random,dog,no
Vehicles,car|truck|bus|bicycle,2374487,0,0,boundary,stop sign,yes
Vehicles,car|truck|bus|bicycle,2375949,0,0,random,cup,no
Vehicles,car|truck|bus|bicycle,2376171,0,0,random,bicycle,no
Vehicles,car|truck|bus|bicycle,2376806,0,0,boundary,stop sign,yes
Vehicles,car|truck|bus|bicycle,2379036,0,0,random,kite,no
Vehicles,car|truck|bus|bicycle,2379050,0,0,boundary,dog,yes
Vehicles,car|truck|bus|bicycle,2379075,0,0,boundary,dog,no
Vehicles,car|truck|bus|bicycle,2379254,0,0,random,dog,yes
Vehicles,car|truck|bus|bicycle,2379377,0,0,random,bird,no
Vehicles,car|truck|bus|bicycle,2379431,0,0,random,bus,yes
Vehicles,car|truck|bus|bicycle,2380089,0,0,boundary,kite,yes
Vehicles,car|truck|bus|bicycle,2380376,0,0,random,car,no
Vehicles,car|truck|bus|bicycle,2380685,0,0,boundary,sink,no
Vehicles,car|truck|bus|bicycle,2381000,0,0,random,cup,yes
Vehicles,car|truck|bus|bicycle,2382264,0,0,random,dog,no
Vehicles,car|truck|bus|bicycle,2382828,0,0,random,dog,yes
Vehicles,car|truck|bus|bicycle,2383506,0,0,boundary,sink,yes
Vehicles,car|truck|bus|bicycle,2383707,0,0,boundary,kite,no
Vehicles,car|truck|bus|bicycle,2384185,0,0,random,backpack,no
Vehicles,car|truck|bus|bicycle,2384924,1,0,boundary,truck,yes
Vehicles,car|truck|bus|bicycle,2385477,0,0,random,kite,no
